                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    145,                0.82188,                 1.4669,                 1.2984,                0.65255,                0.56853,                0.61838,                0.46187,                0.87718,                 1.3961,                  1.327,               5.68e-05,               5.68e-05,               5.68e-05
                    146,                0.82131,                 1.4787,                 1.2995,                0.64766,                0.57147,                0.61867,                0.46182,                0.87608,                 1.3941,                 1.3261,               5.65e-05,               5.65e-05,               5.65e-05
                    147,                0.83759,                 1.5023,                 1.3009,                0.64589,                0.57204,                0.61849,                0.46163,                0.87568,                 1.3929,                 1.3259,               5.62e-05,               5.62e-05,               5.62e-05
                    148,                0.82043,                 1.4768,                 1.2904,                0.64712,                0.56894,                0.61869,                0.46173,                0.87574,                 1.3909,                 1.3261,               5.59e-05,               5.59e-05,               5.59e-05
                    149,                  0.823,                 1.4735,                  1.291,                0.65085,                 0.5678,                0.61906,                0.46209,                0.87518,                 1.3894,                 1.3257,               5.56e-05,               5.56e-05,               5.56e-05
                    150,                0.81424,                 1.4742,                 1.2925,                0.65206,                  0.565,                 0.6193,                0.46201,                0.87519,                 1.3886,                 1.3258,               5.53e-05,               5.53e-05,               5.53e-05
                    151,                0.81815,                  1.457,                 1.2869,                 0.6516,                0.56569,                0.61931,                0.46221,                0.87531,                 1.3874,                 1.3257,                5.5e-05,                5.5e-05,                5.5e-05
                    152,                 0.8221,                 1.4597,                 1.2865,                  0.655,                0.56585,                0.61976,                0.46241,                0.87513,                 1.3876,                 1.3257,               5.47e-05,               5.47e-05,               5.47e-05
                    153,                0.81655,                 1.4715,                 1.2864,                0.64951,                0.56563,                0.61974,                0.46238,                0.87488,                 1.3879,                 1.3255,               5.44e-05,               5.44e-05,               5.44e-05
                    154,                0.82048,                 1.4668,                 1.2879,                0.65429,                0.56503,                0.61941,                 0.4626,                0.87458,                 1.3878,                  1.325,               5.41e-05,               5.41e-05,               5.41e-05
                    155,                 0.8175,                 1.4714,                 1.3022,                0.65364,                 0.5658,                 0.6191,                0.46283,                0.87359,                 1.3873,                  1.324,               5.38e-05,               5.38e-05,               5.38e-05
                    156,                0.82152,                 1.4481,                    1.3,                0.65476,                0.56398,                0.61946,                0.46304,                0.87296,                 1.3865,                 1.3236,               5.35e-05,               5.35e-05,               5.35e-05
                    157,                0.82448,                 1.4587,                 1.2877,                0.65297,                 0.5688,                0.61917,                0.46342,                0.87258,                 1.3859,                 1.3234,               5.32e-05,               5.32e-05,               5.32e-05
                    158,                0.81235,                 1.4542,                 1.2865,                0.64848,                0.57024,                0.61904,                0.46376,                0.87217,                 1.3859,                 1.3232,               5.29e-05,               5.29e-05,               5.29e-05
                    159,                0.80636,                 1.4306,                 1.2845,                0.65549,                0.56465,                0.61935,                0.46434,                0.87162,                 1.3861,                 1.3227,               5.26e-05,               5.26e-05,               5.26e-05
                    160,                0.80729,                 1.4494,                 1.2905,                0.65329,                0.56609,                0.62014,                 0.4646,                0.87167,                 1.3858,                 1.3226,               5.23e-05,               5.23e-05,               5.23e-05
                    161,                0.81344,                 1.4425,                 1.2897,                0.65584,                0.56838,                0.61981,                0.46461,                0.87163,                 1.3861,                 1.3223,                5.2e-05,                5.2e-05,                5.2e-05
                    162,                0.81444,                 1.4404,                 1.2844,                0.65113,                0.57524,                0.61966,                0.46493,                0.87131,                 1.3865,                 1.3221,               5.17e-05,               5.17e-05,               5.17e-05
                    163,                0.80685,                 1.4355,                 1.2798,                0.64969,                0.57662,                0.61927,                0.46508,                0.87118,                 1.3868,                 1.3221,               5.14e-05,               5.14e-05,               5.14e-05
                    164,                0.81732,                 1.4361,                 1.2873,                0.65138,                0.57292,                0.61888,                0.46497,                0.87139,                 1.3871,                 1.3225,               5.11e-05,               5.11e-05,               5.11e-05
                    165,                0.81092,                 1.4304,                 1.2923,                0.65207,                0.57317,                0.61908,                0.46511,                0.87124,                 1.3867,                 1.3223,               5.08e-05,               5.08e-05,               5.08e-05
                    166,                0.80104,                 1.4323,                 1.2751,                0.65287,                 0.5723,                0.61934,                 0.4652,                 0.8708,                 1.3871,                 1.3214,               5.05e-05,               5.05e-05,               5.05e-05
                    167,                0.80383,                 1.4298,                 1.2771,                0.65637,                0.57126,                0.61982,                0.46568,                0.87044,                 1.3869,                  1.321,               5.02e-05,               5.02e-05,               5.02e-05
                    168,                0.79814,                 1.4174,                   1.28,                0.65398,                0.56991,                0.61918,                0.46551,                0.87006,                 1.3865,                 1.3206,               4.99e-05,               4.99e-05,               4.99e-05
                    169,                0.81221,                 1.4339,                 1.2865,                0.65648,                0.56794,                0.61883,                 0.4655,                0.86978,                 1.3858,                 1.3203,               4.96e-05,               4.96e-05,               4.96e-05
                    170,                0.81109,                 1.4392,                 1.2931,                0.65694,                0.56838,                0.61913,                0.46562,                0.86932,                  1.386,                 1.3201,               4.93e-05,               4.93e-05,               4.93e-05
                    171,                0.80209,                 1.4277,                 1.2792,                0.66009,                0.56657,                 0.6202,                0.46551,                 0.8688,                 1.3858,                 1.3197,                4.9e-05,                4.9e-05,                4.9e-05
                    172,                0.80492,                 1.4227,                   1.28,                0.65477,                0.56708,                0.61974,                0.46578,                0.86808,                 1.3854,                 1.3192,               4.87e-05,               4.87e-05,               4.87e-05
                    173,                0.81288,                 1.4302,                 1.2855,                0.65759,                0.56662,                0.61947,                0.46555,                0.86733,                  1.385,                 1.3186,               4.84e-05,               4.84e-05,               4.84e-05
                    174,                0.81557,                 1.4342,                 1.2911,                0.65876,                0.56667,                0.61969,                0.46575,                0.86687,                 1.3844,                 1.3183,               4.81e-05,               4.81e-05,               4.81e-05
                    175,                0.80076,                 1.4232,                 1.2789,                0.65991,                0.56839,                0.61982,                0.46623,                0.86657,                  1.384,                  1.318,               4.78e-05,               4.78e-05,               4.78e-05
                    176,                0.81749,                 1.4309,                 1.2909,                0.65839,                0.56701,                0.61985,                0.46664,                0.86591,                 1.3837,                 1.3172,               4.75e-05,               4.75e-05,               4.75e-05
                    177,                 0.8085,                 1.4302,                 1.2864,                0.65694,                0.56781,                0.62016,                0.46739,                0.86526,                 1.3835,                 1.3167,               4.72e-05,               4.72e-05,               4.72e-05
                    178,                0.81218,                  1.432,                 1.2729,                0.65873,                0.56698,                0.62008,                0.46811,                0.86514,                 1.3831,                 1.3164,               4.69e-05,               4.69e-05,               4.69e-05
                    179,                0.80335,                 1.4185,                 1.2788,                0.66008,                0.56259,                0.62022,                0.46765,                0.86504,                 1.3828,                 1.3164,               4.66e-05,               4.66e-05,               4.66e-05
                    180,                0.80319,                 1.4139,                 1.2756,                0.66152,                0.56422,                0.62062,                0.46738,                0.86487,                  1.383,                 1.3159,               4.63e-05,               4.63e-05,               4.63e-05
                    181,                 0.8083,                 1.4259,                 1.2861,                0.66389,                0.55943,                0.62153,                 0.4684,                0.86452,                  1.382,                 1.3157,                4.6e-05,                4.6e-05,                4.6e-05
                    182,                 0.7999,                   1.42,                 1.2885,                0.66673,                 0.5565,                0.62154,                0.46823,                0.86433,                 1.3811,                 1.3155,               4.57e-05,               4.57e-05,               4.57e-05
                    183,                0.79508,                 1.4121,                 1.2731,                0.66748,                0.55714,                0.62171,                0.46849,                0.86431,                 1.3803,                 1.3153,               4.54e-05,               4.54e-05,               4.54e-05
                    184,                0.81291,                  1.409,                 1.2755,                0.66929,                0.55752,                0.62196,                0.46889,                0.86384,                 1.3795,                 1.3148,               4.51e-05,               4.51e-05,               4.51e-05
                    185,                 0.8026,                   1.41,                 1.2812,                0.66958,                0.55781,                0.62175,                0.46909,                0.86402,                 1.3795,                 1.3148,               4.48e-05,               4.48e-05,               4.48e-05
                    186,                0.80108,                 1.4132,                 1.2871,                0.67001,                0.55776,                0.62208,                0.46922,                0.86327,                 1.3798,                 1.3146,               4.45e-05,               4.45e-05,               4.45e-05
                    187,                0.79664,                 1.4041,                 1.2702,                0.67208,                0.55551,                0.62206,                0.46942,                0.86308,                 1.3789,                 1.3143,               4.42e-05,               4.42e-05,               4.42e-05
                    188,                0.79749,                 1.4064,                  1.277,                0.67172,                0.55683,                0.62237,                0.46994,                0.86247,                 1.3783,                 1.3137,               4.39e-05,               4.39e-05,               4.39e-05
                    189,                0.78912,                 1.3947,                 1.2685,                0.67361,                0.55759,                0.62241,                0.46983,                0.86218,                  1.378,                 1.3134,               4.36e-05,               4.36e-05,               4.36e-05
                    190,                0.79781,                 1.4131,                 1.2837,                0.67243,                0.55715,                0.62243,                 0.4699,                0.86169,                 1.3775,                 1.3129,               4.33e-05,               4.33e-05,               4.33e-05
                    191,                0.79669,                 1.4095,                 1.2758,                0.67327,                0.55605,                0.62268,                0.46966,                0.86138,                 1.3771,                 1.3126,                4.3e-05,                4.3e-05,                4.3e-05
                    192,                0.79217,                 1.3783,                 1.2773,                0.67446,                0.55619,                0.62261,                0.46988,                0.86119,                 1.3764,                 1.3123,               4.27e-05,               4.27e-05,               4.27e-05
                    193,                0.80044,                 1.3973,                 1.2726,                0.67599,                0.55396,                0.62247,                0.46989,                0.86081,                 1.3763,                 1.3119,               4.24e-05,               4.24e-05,               4.24e-05
                    194,                0.79767,                 1.4068,                 1.2786,                0.66986,                0.55979,                 0.6229,                0.46998,                0.86092,                 1.3762,                 1.3121,               4.21e-05,               4.21e-05,               4.21e-05
                    195,                0.78933,                 1.3978,                 1.2706,                0.66879,                0.56075,                0.62274,                0.47034,                0.86096,                 1.3759,                 1.3123,               4.18e-05,               4.18e-05,               4.18e-05
                    196,                0.78466,                 1.3805,                 1.2709,                0.67075,                0.56112,                0.62293,                0.47023,                0.86069,                  1.376,                  1.312,               4.15e-05,               4.15e-05,               4.15e-05
                    197,                 0.7897,                 1.4089,                 1.2811,                0.67145,                0.56004,                0.62273,                0.46995,                0.86018,                 1.3756,                 1.3117,               4.12e-05,               4.12e-05,               4.12e-05
                    198,                0.78959,                 1.4022,                 1.2706,                0.67024,                0.55903,                0.62309,                0.47029,                0.86006,                 1.3758,                 1.3112,               4.09e-05,               4.09e-05,               4.09e-05
                    199,                0.78308,                 1.3767,                 1.2738,                0.67026,                0.56026,                0.62331,                0.47057,                0.85961,                 1.3755,                 1.3107,               4.06e-05,               4.06e-05,               4.06e-05
                    200,                0.78951,                 1.3976,                 1.2672,                0.67011,                0.56079,                0.62348,                0.47071,                0.85957,                 1.3756,                 1.3106,               4.03e-05,               4.03e-05,               4.03e-05
                    201,                0.80313,                 1.3886,                  1.271,                0.67259,                0.55834,                0.62219,                0.47024,                0.85861,                  1.376,                 1.3098,                  4e-05,                  4e-05,                  4e-05
                    202,                0.79258,                 1.3906,                 1.2788,                0.67536,                0.55828,                0.62292,                0.47083,                0.85865,                 1.3755,                 1.3097,               3.97e-05,               3.97e-05,               3.97e-05
                    203,                0.78795,                 1.3851,                 1.2676,                0.67546,                0.55794,                0.62205,                0.47025,                0.85814,                 1.3751,                 1.3093,               3.94e-05,               3.94e-05,               3.94e-05
                    204,                0.79271,                 1.3967,                 1.2673,                0.67465,                0.55766,                 0.6224,                0.47059,                0.85812,                 1.3744,                 1.3094,               3.91e-05,               3.91e-05,               3.91e-05
                    205,                 0.7826,                 1.3709,                 1.2667,                0.67321,                0.55909,                 0.6226,                0.47053,                0.85742,                 1.3747,                  1.309,               3.88e-05,               3.88e-05,               3.88e-05
                    206,                 0.7892,                 1.3962,                 1.2739,                0.67384,                0.55955,                0.62379,                 0.4711,                0.85707,                 1.3746,                 1.3086,               3.85e-05,               3.85e-05,               3.85e-05
                    207,                0.78533,                 1.3771,                  1.264,                0.67038,                0.56185,                0.62358,                0.47114,                 0.8568,                 1.3745,                 1.3082,               3.82e-05,               3.82e-05,               3.82e-05
                    208,                0.79157,                 1.3782,                 1.2702,                0.67058,                0.56277,                0.62348,                0.47138,                0.85679,                 1.3744,                 1.3084,               3.79e-05,               3.79e-05,               3.79e-05
                    209,                0.79115,                 1.3747,                 1.2713,                0.67122,                0.56345,                0.62422,                0.47125,                0.85625,                 1.3752,                 1.3081,               3.76e-05,               3.76e-05,               3.76e-05
                    210,                0.77963,                 1.3571,                 1.2568,                0.66755,                0.56523,                0.62358,                0.47119,                0.85604,                 1.3749,                 1.3081,               3.73e-05,               3.73e-05,               3.73e-05
                    211,                0.79531,                 1.3794,                  1.271,                0.66114,                0.56964,                0.62358,                0.47138,                0.85618,                 1.3746,                  1.308,                3.7e-05,                3.7e-05,                3.7e-05
                    212,                0.78629,                 1.3749,                 1.2671,                0.66357,                0.56703,                0.62398,                0.47129,                0.85593,                  1.375,                 1.3081,               3.67e-05,               3.67e-05,               3.67e-05
                    213,                0.79898,                 1.3871,                 1.2716,                 0.6672,                0.56633,                0.62432,                0.47131,                0.85614,                 1.3748,                 1.3085,               3.64e-05,               3.64e-05,               3.64e-05
                    214,                0.79629,                 1.3777,                 1.2816,                0.66631,                0.56617,                0.62471,                0.47166,                0.85589,                 1.3741,                 1.3081,               3.61e-05,               3.61e-05,               3.61e-05
                    215,                0.79291,                 1.3855,                 1.2749,                0.66648,                0.56588,                0.62429,                0.47167,                0.85593,                 1.3733,                 1.3081,               3.58e-05,               3.58e-05,               3.58e-05
                    216,                0.78898,                 1.3703,                 1.2651,                0.66744,                0.56561,                0.62413,                0.47151,                 0.8558,                 1.3729,                 1.3082,               3.55e-05,               3.55e-05,               3.55e-05
                    217,                0.79149,                 1.3713,                 1.2704,                0.66695,                 0.5659,                0.62433,                0.47158,                0.85543,                  1.372,                  1.308,               3.52e-05,               3.52e-05,               3.52e-05
                    218,                0.78665,                 1.3679,                 1.2648,                0.66895,                0.56565,                0.62423,                0.47176,                0.85519,                 1.3722,                 1.3077,               3.49e-05,               3.49e-05,               3.49e-05
                    219,                0.78686,                 1.3702,                 1.2608,                 0.6705,                0.56607,                0.62449,                0.47169,                0.85506,                 1.3724,                 1.3076,               3.46e-05,               3.46e-05,               3.46e-05
                    220,                0.78745,                 1.3758,                 1.2685,                0.67063,                0.56833,                0.62492,                0.47183,                0.85479,                 1.3718,                 1.3076,               3.43e-05,               3.43e-05,               3.43e-05
                    221,                0.78661,                 1.3578,                 1.2647,                0.67323,                0.56792,                 0.6253,                0.47182,                0.85462,                 1.3712,                 1.3075,                3.4e-05,                3.4e-05,                3.4e-05
                    222,                0.78492,                 1.3575,                  1.262,                0.67376,                0.56683,                0.62554,                0.47197,                0.85442,                 1.3715,                 1.3072,               3.37e-05,               3.37e-05,               3.37e-05
                    223,                0.77585,                 1.3553,                 1.2646,                0.67446,                0.56472,                0.62591,                0.47211,                0.85436,                 1.3719,                 1.3075,               3.34e-05,               3.34e-05,               3.34e-05
                    224,                0.78156,                 1.3654,                 1.2723,                0.67667,                0.56362,                0.62578,                0.47181,                0.85436,                  1.372,                 1.3075,               3.31e-05,               3.31e-05,               3.31e-05
                    225,                0.78565,                 1.3657,                 1.2586,                0.67731,                0.56385,                0.62619,                0.47178,                0.85428,                 1.3713,                 1.3078,               3.28e-05,               3.28e-05,               3.28e-05
                    226,                0.78366,                 1.3765,                 1.2614,                0.67346,                0.56444,                0.62638,                0.47215,                0.85385,                 1.3717,                 1.3074,               3.25e-05,               3.25e-05,               3.25e-05
                    227,                0.78272,                 1.3567,                 1.2625,                0.67658,                0.56305,                0.62611,                0.47172,                0.85368,                 1.3712,                 1.3072,               3.22e-05,               3.22e-05,               3.22e-05
                    228,                0.78199,                 1.3506,                  1.258,                0.67382,                0.56445,                0.62646,                0.47196,                0.85354,                 1.3712,                 1.3072,               3.19e-05,               3.19e-05,               3.19e-05
                    229,                0.78951,                 1.3675,                   1.27,                0.67481,                0.56396,                0.62652,                 0.4719,                0.85322,                 1.3714,                 1.3071,               3.16e-05,               3.16e-05,               3.16e-05
                    230,                0.77799,                 1.3633,                 1.2636,                0.67466,                0.56374,                0.62643,                0.47211,                0.85286,                 1.3717,                 1.3069,               3.13e-05,               3.13e-05,               3.13e-05
                    231,                0.78996,                 1.3684,                 1.2681,                0.67627,                0.56362,                0.62622,                0.47222,                0.85262,                 1.3714,                 1.3067,                3.1e-05,                3.1e-05,                3.1e-05
                    232,                0.77925,                 1.3409,                 1.2651,                0.67611,                0.56336,                0.62602,                0.47176,                0.85274,                 1.3718,                 1.3068,               3.07e-05,               3.07e-05,               3.07e-05
                    233,                0.77689,                 1.3383,                 1.2626,                0.67634,                 0.5622,                0.62645,                0.47242,                 0.8527,                 1.3724,                 1.3071,               3.04e-05,               3.04e-05,               3.04e-05
                    234,                0.77231,                 1.3458,                 1.2593,                0.67822,                0.56177,                0.62625,                0.47171,                0.85255,                 1.3727,                 1.3069,               3.01e-05,               3.01e-05,               3.01e-05
                    235,                 0.7772,                 1.3483,                 1.2677,                0.67882,                0.56071,                0.62649,                0.47195,                0.85231,                 1.3725,                 1.3068,               2.98e-05,               2.98e-05,               2.98e-05
                    236,                0.77324,                 1.3405,                 1.2576,                0.67775,                0.56018,                0.62675,                0.47186,                0.85233,                 1.3725,                 1.3069,               2.95e-05,               2.95e-05,               2.95e-05
                    237,                0.77491,                 1.3389,                 1.2571,                0.67789,                   0.56,                 0.6266,                0.47179,                0.85228,                  1.373,                 1.3071,               2.92e-05,               2.92e-05,               2.92e-05
                    238,                0.78183,                 1.3556,                 1.2633,                 0.6795,                0.56015,                0.62678,                0.47206,                0.85207,                 1.3727,                 1.3068,               2.89e-05,               2.89e-05,               2.89e-05
                    239,                0.77227,                  1.345,                  1.256,                0.67791,                0.56014,                0.62641,                  0.472,                 0.8519,                 1.3728,                 1.3067,               2.86e-05,               2.86e-05,               2.86e-05
                    240,                0.77805,                  1.346,                 1.2585,                0.67829,                0.56013,                0.62678,                0.47226,                0.85178,                 1.3729,                 1.3068,               2.83e-05,               2.83e-05,               2.83e-05
                    241,                0.77426,                 1.3397,                 1.2619,                 0.6784,                0.56103,                0.62677,                0.47246,                0.85166,                 1.3726,                 1.3064,                2.8e-05,                2.8e-05,                2.8e-05
                    242,                0.77499,                 1.3397,                 1.2598,                 0.6791,                0.55975,                0.62688,                0.47252,                0.85129,                 1.3723,                 1.3062,               2.77e-05,               2.77e-05,               2.77e-05
                    243,                0.77552,                 1.3377,                   1.26,                0.67883,                0.56153,                0.62741,                0.47278,                0.85102,                 1.3727,                  1.306,               2.74e-05,               2.74e-05,               2.74e-05
                    244,                0.78501,                 1.3404,                  1.261,                0.67655,                0.56285,                0.62789,                0.47279,                0.85115,                 1.3724,                 1.3059,               2.71e-05,               2.71e-05,               2.71e-05
                    245,                  0.774,                 1.3337,                 1.2557,                0.68061,                0.56097,                0.62805,                0.47334,                0.85111,                 1.3724,                  1.306,               2.68e-05,               2.68e-05,               2.68e-05
                    246,                0.77488,                 1.3389,                 1.2649,                0.67942,                0.56236,                0.62816,                0.47361,                0.85093,                 1.3727,                  1.306,               2.65e-05,               2.65e-05,               2.65e-05
                    247,                0.76548,                 1.3308,                 1.2581,                0.67478,                0.56476,                0.62823,                0.47376,                0.85067,                 1.3722,                 1.3059,               2.62e-05,               2.62e-05,               2.62e-05
                    248,                0.76969,                 1.3315,                 1.2647,                0.67525,                0.56521,                0.62846,                0.47376,                0.85088,                 1.3719,                 1.3059,               2.59e-05,               2.59e-05,               2.59e-05
                    249,                0.77312,                 1.3287,                 1.2627,                0.67682,                0.56533,                0.62874,                0.47393,                0.85046,                 1.3717,                 1.3056,               2.56e-05,               2.56e-05,               2.56e-05
                    250,                0.76172,                 1.3065,                   1.26,                0.67581,                0.56573,                0.62858,                0.47409,                0.85025,                 1.3711,                 1.3053,               2.53e-05,               2.53e-05,               2.53e-05
                    251,                0.79144,                 1.2715,                 1.3159,                 0.6788,                0.56233,                0.62886,                0.47411,                0.85018,                 1.3707,                 1.3052,                2.5e-05,                2.5e-05,                2.5e-05
                    252,                0.76878,                  1.201,                 1.2961,                0.67624,                  0.566,                0.62894,                0.47449,                0.85024,                 1.3703,                 1.3051,               2.47e-05,               2.47e-05,               2.47e-05
                    253,                0.75932,                 1.2029,                 1.2856,                0.68516,                0.56022,                0.63001,                0.47438,                0.84968,                 1.3701,                 1.3046,               2.44e-05,               2.44e-05,               2.44e-05
                    254,                0.76364,                 1.1914,                 1.2984,                0.68332,                0.55895,                0.62985,                0.47461,                 0.8493,                 1.3695,                 1.3041,               2.41e-05,               2.41e-05,               2.41e-05
                    255,                 0.7706,                  1.203,                 1.2961,                0.68233,                0.56016,                0.62993,                0.47479,                0.84901,                 1.3689,                 1.3037,               2.38e-05,               2.38e-05,               2.38e-05
                    256,                 0.7515,                  1.179,                 1.2813,                0.68312,                0.55967,                0.62994,                0.47526,                0.84866,                 1.3684,                 1.3035,               2.35e-05,               2.35e-05,               2.35e-05
                    257,                0.75865,                 1.1912,                 1.2887,                0.68738,                0.55584,                0.63052,                0.47558,                0.84825,                  1.368,                 1.3033,               2.32e-05,               2.32e-05,               2.32e-05
                    258,                0.75272,                 1.1739,                 1.2831,                0.68743,                0.55723,                0.63032,                0.47552,                0.84814,                 1.3671,                 1.3031,               2.29e-05,               2.29e-05,               2.29e-05
                    259,                0.75124,                 1.1634,                 1.2877,                0.68044,                0.56344,                0.63084,                0.47587,                0.84766,                 1.3666,                 1.3027,               2.26e-05,               2.26e-05,               2.26e-05
                    260,                0.75462,                 1.1793,                 1.2894,                0.68334,                0.56191,                0.63107,                0.47618,                0.84756,                 1.3654,                 1.3026,               2.23e-05,               2.23e-05,               2.23e-05
                    261,                0.75101,                 1.1657,                 1.2804,                0.67978,                0.56211,                 0.6311,                0.47617,                0.84706,                 1.3648,                 1.3022,                2.2e-05,                2.2e-05,                2.2e-05
                    262,                0.75405,                 1.1593,                 1.2899,                0.67759,                0.56341,                0.63083,                0.47639,                0.84667,                 1.3643,                  1.302,               2.17e-05,               2.17e-05,               2.17e-05
                    263,                0.75137,                 1.1648,                 1.2853,                0.67793,                0.56493,                0.63101,                0.47655,                0.84652,                 1.3635,                 1.3017,               2.14e-05,               2.14e-05,               2.14e-05
                    264,                0.74494,                 1.1609,                 1.2775,                0.67652,                0.56557,                0.63136,                0.47663,                 0.8463,                 1.3628,                 1.3017,               2.11e-05,               2.11e-05,               2.11e-05
                    265,                0.74942,                 1.1541,                 1.2852,                0.67922,                0.56407,                0.63123,                0.47635,                0.84605,                 1.3627,                 1.3014,               2.08e-05,               2.08e-05,               2.08e-05
                    266,                0.74792,                 1.1539,                 1.2773,                0.67916,                0.56449,                0.63155,                0.47701,                0.84544,                 1.3624,                 1.3012,               2.05e-05,               2.05e-05,               2.05e-05
                    267,                0.75101,                 1.1479,                 1.2818,                 0.6761,                0.56828,                0.63161,                0.47633,                0.84546,                 1.3614,                  1.301,               2.02e-05,               2.02e-05,               2.02e-05
                    268,                0.74407,                 1.1464,                 1.2721,                 0.6713,                0.56978,                0.63183,                0.47708,                0.84505,                 1.3609,                 1.3008,               1.99e-05,               1.99e-05,               1.99e-05
                    269,                0.74089,                 1.1462,                  1.263,                0.67243,                0.56985,                0.63195,                0.47735,                0.84487,                 1.3608,                 1.3007,               1.96e-05,               1.96e-05,               1.96e-05
                    270,                0.73804,                 1.1414,                 1.2792,                0.67208,                0.56935,                0.63193,                 0.4776,                 0.8447,                 1.3607,                 1.3004,               1.93e-05,               1.93e-05,               1.93e-05
                    271,                0.74056,                 1.1409,                 1.2769,                0.67483,                0.56801,                0.63173,                0.47768,                0.84438,                 1.3592,                 1.3003,                1.9e-05,                1.9e-05,                1.9e-05
                    272,                0.73962,                 1.1278,                 1.2795,                0.67541,                 0.5675,                0.63181,                0.47787,                0.84436,                 1.3587,                 1.3002,               1.87e-05,               1.87e-05,               1.87e-05
                    273,                0.73281,                 1.1338,                  1.278,                0.67145,                0.56849,                0.63199,                0.47806,                0.84404,                 1.3579,                 1.3001,               1.84e-05,               1.84e-05,               1.84e-05
                    274,                0.72613,                 1.1143,                 1.2687,                0.68477,                0.56389,                0.63246,                0.47859,                0.84364,                 1.3574,                 1.2997,               1.81e-05,               1.81e-05,               1.81e-05
                    275,                0.74623,                 1.1589,                 1.2845,                0.67905,                0.56618,                0.63293,                0.47875,                0.84293,                 1.3569,                  1.299,               1.78e-05,               1.78e-05,               1.78e-05
                    276,                0.72257,                 1.1117,                 1.2555,                0.68309,                0.56558,                0.63312,                 0.4791,                0.84236,                 1.3566,                 1.2986,               1.75e-05,               1.75e-05,               1.75e-05
                    277,                0.73272,                 1.1205,                 1.2745,                0.68183,                0.56643,                0.63338,                0.47931,                0.84199,                 1.3555,                 1.2983,               1.72e-05,               1.72e-05,               1.72e-05
                    278,                0.73828,                 1.1288,                 1.2835,                0.67997,                0.56836,                 0.6339,                0.47946,                0.84201,                 1.3544,                 1.2983,               1.69e-05,               1.69e-05,               1.69e-05
                    279,                0.72515,                 1.1086,                 1.2645,                 0.6783,                0.57023,                0.63382,                0.47984,                0.84129,                 1.3545,                 1.2977,               1.66e-05,               1.66e-05,               1.66e-05
                    280,                0.73469,                 1.1243,                 1.2713,                0.67569,                0.57332,                0.63389,                0.48005,                0.84114,                  1.355,                 1.2978,               1.63e-05,               1.63e-05,               1.63e-05
                    281,                0.74019,                 1.1222,                 1.2722,                0.67593,                0.57293,                0.63403,                0.48037,                0.84113,                 1.3545,                 1.2976,                1.6e-05,                1.6e-05,                1.6e-05
                    282,                0.73141,                  1.121,                 1.2782,                0.67081,                0.57812,                0.63423,                0.48037,                0.84081,                 1.3537,                 1.2971,               1.57e-05,               1.57e-05,               1.57e-05
                    283,                0.72025,                 1.1029,                  1.265,                0.67165,                0.57737,                0.63419,                0.48038,                0.84077,                 1.3533,                 1.2971,               1.54e-05,               1.54e-05,               1.54e-05
                    284,                  0.732,                 1.1102,                 1.2676,                0.67647,                0.57552,                0.63411,                0.48062,                0.84058,                 1.3526,                 1.2969,               1.51e-05,               1.51e-05,               1.51e-05
                    285,                0.72837,                 1.1026,                 1.2736,                0.67468,                0.57402,                0.63442,                0.48106,                0.84051,                 1.3525,                 1.2968,               1.48e-05,               1.48e-05,               1.48e-05
                    286,                0.72289,                 1.1078,                 1.2543,                0.67242,                0.57872,                0.63463,                0.48055,                0.84049,                 1.3525,                 1.2969,               1.45e-05,               1.45e-05,               1.45e-05
                    287,                 0.7312,                 1.1111,                 1.2736,                  0.671,                0.58042,                0.63458,                0.48053,                0.84057,                 1.3527,                 1.2971,               1.42e-05,               1.42e-05,               1.42e-05
                    288,                0.72849,                 1.1003,                 1.2628,                0.67479,                0.57624,                0.63461,                0.48031,                0.84074,                 1.3536,                 1.2971,               1.39e-05,               1.39e-05,               1.39e-05
                    289,                0.72634,                 1.1066,                 1.2679,                0.67366,                0.57547,                  0.635,                0.48061,                0.84115,                 1.3535,                 1.2974,               1.36e-05,               1.36e-05,               1.36e-05
                    290,                0.72281,                 1.1015,                 1.2643,                0.67236,                 0.5758,                0.63484,                0.48055,                0.84079,                 1.3539,                 1.2972,               1.33e-05,               1.33e-05,               1.33e-05
                    291,                0.73076,                 1.1035,                  1.278,                 0.6729,                0.57461,                0.63518,                0.48099,                0.84103,                 1.3538,                 1.2975,                1.3e-05,                1.3e-05,                1.3e-05
                    292,                0.72408,                 1.0989,                 1.2647,                0.67439,                0.57439,                0.63514,                 0.4807,                0.84064,                 1.3533,                 1.2971,               1.27e-05,               1.27e-05,               1.27e-05
                    293,                0.72973,                   1.11,                 1.2687,                0.67309,                0.57518,                0.63537,                0.48048,                0.84045,                 1.3531,                 1.2966,               1.24e-05,               1.24e-05,               1.24e-05
                    294,                 0.7319,                 1.0936,                 1.2703,                0.67972,                0.57005,                0.63536,                0.48118,                0.84027,                 1.3521,                 1.2964,               1.21e-05,               1.21e-05,               1.21e-05
