                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                0.52345,                0.65094,                 1.0743,                0.75387,                0.70373,                0.75689,                0.62511,                 0.6666,                  1.005,                 1.1591,               5.59e-05,               5.59e-05,               5.59e-05
                    149,                 0.5285,                0.66255,                 1.0765,                0.75741,                0.70365,                0.75788,                 0.6256,                0.66694,                 1.0054,                 1.1595,               5.56e-05,               5.56e-05,               5.56e-05
                    150,                0.52163,                0.65854,                 1.0769,                0.76074,                 0.7021,                0.75854,                0.62652,                0.66601,                 1.0041,                 1.1588,               5.53e-05,               5.53e-05,               5.53e-05
                    151,                0.52502,                 0.6507,                 1.0739,                0.76753,                0.69772,                0.75841,                0.62634,                0.66497,                 1.0037,                 1.1577,                5.5e-05,                5.5e-05,                5.5e-05
                    152,                0.52834,                0.65405,                 1.0736,                0.76593,                0.70085,                0.75857,                0.62699,                0.66626,                 1.0026,                 1.1591,               5.47e-05,               5.47e-05,               5.47e-05
                    153,                0.52032,                0.65335,                 1.0712,                0.76084,                0.70438,                0.75879,                0.62782,                0.66565,                 1.0004,                 1.1588,               5.44e-05,               5.44e-05,               5.44e-05
                    154,                0.52603,                0.65334,                 1.0736,                0.75269,                0.70898,                 0.7595,                0.62797,                0.66586,                0.99866,                  1.159,               5.41e-05,               5.41e-05,               5.41e-05
                    155,                0.52365,                0.65173,                 1.0836,                 0.7479,                0.71178,                0.75916,                0.62837,                0.66701,                0.99706,                 1.1601,               5.38e-05,               5.38e-05,               5.38e-05
                    156,                0.52721,                0.65389,                 1.0837,                0.74664,                 0.7134,                0.75871,                 0.6278,                0.66679,                 0.9969,                 1.1601,               5.35e-05,               5.35e-05,               5.35e-05
                    157,                0.52475,                0.65233,                 1.0698,                0.74416,                0.71476,                0.75767,                0.62777,                0.66648,                0.99767,                 1.1594,               5.32e-05,               5.32e-05,               5.32e-05
                    158,                0.52257,                0.64949,                 1.0737,                0.78037,                0.68407,                0.75759,                0.62724,                0.66602,                0.99934,                 1.1585,               5.29e-05,               5.29e-05,               5.29e-05
                    159,                 0.5116,                0.63887,                 1.0704,                0.75185,                0.70911,                 0.7574,                0.62715,                0.66586,                0.99769,                 1.1584,               5.26e-05,               5.26e-05,               5.26e-05
                    160,                0.51737,                0.64397,                 1.0734,                0.75192,                0.70887,                0.75701,                0.62772,                0.66534,                0.99689,                 1.1582,               5.23e-05,               5.23e-05,               5.23e-05
                    161,                0.51862,                0.64868,                 1.0726,                 0.7591,                0.70225,                0.75735,                0.62801,                0.66468,                 0.9953,                 1.1578,                5.2e-05,                5.2e-05,                5.2e-05
                    162,                0.52042,                0.65174,                   1.07,                0.75942,                0.70267,                0.75739,                0.62784,                0.66444,                0.99678,                 1.1577,               5.17e-05,               5.17e-05,               5.17e-05
                    163,                0.51352,                0.63948,                 1.0683,                0.75761,                0.70481,                0.75734,                0.62697,                0.66362,                 0.9973,                 1.1571,               5.14e-05,               5.14e-05,               5.14e-05
                    164,                0.52464,                0.64027,                 1.0754,                0.75621,                0.70528,                0.75778,                0.62793,                0.66417,                0.99721,                 1.1573,               5.11e-05,               5.11e-05,               5.11e-05
                    165,                0.52007,                0.64371,                 1.0774,                0.75527,                0.70617,                0.75797,                0.62814,                0.66412,                0.99685,                 1.1574,               5.08e-05,               5.08e-05,               5.08e-05
                    166,                0.51225,                0.63734,                 1.0675,                 0.7682,                0.69344,                0.75746,                 0.6282,                0.66447,                0.99637,                 1.1578,               5.05e-05,               5.05e-05,               5.05e-05
                    167,                0.51487,                 0.6339,                 1.0674,                0.77126,                0.68993,                 0.7573,                0.62853,                0.66472,                 0.9953,                  1.158,               5.02e-05,               5.02e-05,               5.02e-05
                    168,                0.51133,                0.63343,                 1.0691,                0.77202,                0.68995,                0.75713,                 0.6283,                0.66505,                 0.9947,                 1.1589,               4.99e-05,               4.99e-05,               4.99e-05
                    169,                 0.5168,                0.64534,                 1.0685,                0.77401,                0.68865,                0.75723,                0.62806,                0.66466,                0.99488,                 1.1586,               4.96e-05,               4.96e-05,               4.96e-05
                    170,                0.51854,                0.64228,                 1.0769,                0.77467,                0.68892,                0.75695,                0.62853,                0.66431,                0.99448,                 1.1583,               4.93e-05,               4.93e-05,               4.93e-05
                    171,                 0.5177,                0.64137,                 1.0721,                0.77829,                 0.6854,                0.75698,                 0.6283,                0.66472,                0.99438,                 1.1587,                4.9e-05,                4.9e-05,                4.9e-05
                    172,                0.51887,                0.63646,                 1.0695,                0.76092,                0.69758,                0.75779,                0.62873,                0.66495,                 0.9944,                 1.1586,               4.87e-05,               4.87e-05,               4.87e-05
                    173,                0.51899,                0.63224,                 1.0705,                0.75655,                0.70365,                0.75731,                0.62848,                0.66446,                0.99355,                 1.1581,               4.84e-05,               4.84e-05,               4.84e-05
                    174,                0.52161,                0.64238,                 1.0769,                0.74542,                0.71206,                0.75688,                0.62826,                0.66479,                 0.9935,                 1.1586,               4.81e-05,               4.81e-05,               4.81e-05
                    175,                0.51409,                0.63225,                  1.067,                 0.7454,                0.71336,                0.75734,                0.62791,                0.66543,                 0.9936,                 1.1592,               4.78e-05,               4.78e-05,               4.78e-05
                    176,                0.52241,                 0.6388,                 1.0743,                0.75448,                0.70858,                0.75736,                0.62793,                0.66536,                0.99416,                  1.159,               4.75e-05,               4.75e-05,               4.75e-05
                    177,                0.51779,                0.64372,                 1.0733,                0.74927,                0.71222,                0.75734,                0.62798,                0.66573,                0.99427,                 1.1593,               4.72e-05,               4.72e-05,               4.72e-05
                    178,                0.51794,                0.63757,                 1.0625,                0.74866,                 0.7135,                0.75768,                0.62855,                0.66544,                0.99446,                 1.1586,               4.69e-05,               4.69e-05,               4.69e-05
                    179,                0.51472,                0.63188,                 1.0663,                0.74684,                0.71502,                0.75803,                0.62823,                0.66543,                0.99444,                 1.1585,               4.66e-05,               4.66e-05,               4.66e-05
                    180,                0.51007,                0.63016,                 1.0624,                0.74632,                0.71551,                0.75748,                0.62858,                0.66547,                0.99478,                 1.1582,               4.63e-05,               4.63e-05,               4.63e-05
                    181,                 0.5139,                0.63118,                 1.0737,                0.74311,                0.71616,                0.75755,                0.62894,                 0.6656,                0.99459,                  1.158,                4.6e-05,                4.6e-05,                4.6e-05
                    182,                0.51147,                0.62095,                 1.0721,                0.74313,                0.71706,                0.75756,                0.62864,                0.66569,                0.99493,                 1.1583,               4.57e-05,               4.57e-05,               4.57e-05
                    183,                0.51137,                0.63082,                 1.0672,                0.74258,                0.71741,                0.75847,                0.62857,                0.66574,                0.99513,                 1.1582,               4.54e-05,               4.54e-05,               4.54e-05
                    184,                0.52206,                0.62303,                 1.0638,                0.74406,                0.71633,                0.75852,                0.62903,                 0.6662,                0.99479,                 1.1587,               4.51e-05,               4.51e-05,               4.51e-05
                    185,                0.51284,                0.62286,                  1.068,                0.74425,                 0.7155,                0.75862,                0.62946,                0.66697,                0.99469,                 1.1594,               4.48e-05,               4.48e-05,               4.48e-05
                    186,                0.50845,                0.62598,                 1.0675,                 0.7472,                0.71491,                0.75903,                0.62936,                0.66708,                0.99472,                 1.1595,               4.45e-05,               4.45e-05,               4.45e-05
                    187,                0.50799,                 0.6198,                 1.0608,                 0.7504,                0.71154,                0.75917,                 0.6292,                0.66707,                0.99438,                 1.1596,               4.42e-05,               4.42e-05,               4.42e-05
                    188,                0.50842,                0.62021,                 1.0669,                0.75124,                0.71006,                0.75925,                0.62878,                0.66733,                0.99415,                   1.16,               4.39e-05,               4.39e-05,               4.39e-05
                    189,                0.50848,                0.62168,                 1.0619,                0.74972,                0.71106,                0.75904,                0.62869,                0.66739,                0.99467,                   1.16,               4.36e-05,               4.36e-05,               4.36e-05
                    190,                0.51547,                0.62204,                 1.0726,                0.74865,                0.71004,                0.75912,                0.62884,                 0.6678,                0.99499,                 1.1603,               4.33e-05,               4.33e-05,               4.33e-05
                    191,                0.50539,                0.63078,                 1.0659,                0.74943,                0.70949,                0.75966,                0.62963,                0.66807,                0.99619,                 1.1604,                4.3e-05,                4.3e-05,                4.3e-05
                    192,                0.50189,                0.61114,                 1.0637,                0.75087,                0.70943,                0.75941,                0.62893,                0.66795,                0.99663,                 1.1605,               4.27e-05,               4.27e-05,               4.27e-05
                    193,                0.51075,                0.61711,                 1.0612,                0.74981,                0.70892,                0.75883,                0.62913,                0.66824,                0.99664,                 1.1605,               4.24e-05,               4.24e-05,               4.24e-05
                    194,                0.50981,                0.62264,                 1.0656,                0.74962,                 0.7091,                0.75857,                0.62902,                0.66783,                0.99626,                 1.1598,               4.21e-05,               4.21e-05,               4.21e-05
                    195,                0.50541,                0.62298,                  1.063,                0.74492,                0.71187,                0.75943,                0.62957,                 0.6676,                0.99691,                 1.1597,               4.18e-05,               4.18e-05,               4.18e-05
                    196,                0.49489,                0.60287,                 1.0574,                0.74579,                0.71176,                0.75929,                0.62935,                0.66737,                0.99689,                 1.1593,               4.15e-05,               4.15e-05,               4.15e-05
                    197,                0.50363,                0.61691,                  1.068,                0.75004,                0.70788,                0.75975,                0.62997,                0.66725,                0.99614,                 1.1594,               4.12e-05,               4.12e-05,               4.12e-05
                    198,                0.50459,                0.62264,                 1.0628,                0.75111,                0.70835,                0.76004,                0.62981,                0.66702,                0.99529,                 1.1592,               4.09e-05,               4.09e-05,               4.09e-05
                    199,                0.49954,                0.60974,                 1.0626,                 0.7501,                0.70873,                0.75963,                0.62964,                0.66684,                0.99469,                 1.1591,               4.06e-05,               4.06e-05,               4.06e-05
                    200,                0.50442,                0.61736,                 1.0604,                 0.7481,                0.71065,                0.75993,                 0.6298,                0.66647,                0.99515,                 1.1588,               4.03e-05,               4.03e-05,               4.03e-05
                    201,                0.51263,                0.61512,                 1.0609,                0.74789,                0.70915,                0.75961,                0.62991,                0.66646,                0.99492,                 1.1591,                  4e-05,                  4e-05,                  4e-05
                    202,                0.50499,                0.61156,                 1.0652,                0.74844,                0.70698,                0.75963,                0.63046,                0.66617,                0.99507,                 1.1586,               3.97e-05,               3.97e-05,               3.97e-05
                    203,                0.49836,                0.60803,                 1.0569,                0.74867,                  0.708,                0.75967,                0.63022,                0.66593,                0.99559,                 1.1583,               3.94e-05,               3.94e-05,               3.94e-05
                    204,                0.50929,                0.61592,                 1.0619,                0.74822,                0.70904,                0.75991,                0.63099,                0.66605,                0.99617,                 1.1585,               3.91e-05,               3.91e-05,               3.91e-05
                    205,                0.50125,                0.60469,                 1.0594,                0.75629,                0.70086,                0.75988,                0.63115,                0.66594,                0.99679,                 1.1585,               3.88e-05,               3.88e-05,               3.88e-05
                    206,                0.50408,                 0.6129,                  1.066,                0.75406,                0.70092,                0.75974,                0.63077,                0.66596,                 0.9978,                 1.1585,               3.85e-05,               3.85e-05,               3.85e-05
                    207,                0.50205,                0.59589,                 1.0579,                0.75245,                0.70241,                0.75956,                0.63073,                0.66628,                0.99863,                 1.1588,               3.82e-05,               3.82e-05,               3.82e-05
                    208,                0.50361,                0.60663,                 1.0596,                 0.7703,                0.68684,                 0.7597,                0.63085,                0.66634,                0.99916,                 1.1588,               3.79e-05,               3.79e-05,               3.79e-05
                    209,                 0.5035,                0.61081,                 1.0598,                0.78464,                0.67707,                0.75963,                0.63015,                0.66625,                0.99952,                 1.1588,               3.76e-05,               3.76e-05,               3.76e-05
                    210,                0.49449,                0.59218,                 1.0519,                0.78456,                0.67754,                0.75928,                0.63027,                0.66593,                 1.0004,                 1.1585,               3.73e-05,               3.73e-05,               3.73e-05
                    211,                0.50678,                0.61171,                 1.0623,                0.78597,                0.67786,                 0.7594,                0.62982,                0.66588,                0.99965,                 1.1587,                3.7e-05,                3.7e-05,                3.7e-05
                    212,                0.50416,                0.60682,                 1.0597,                0.78224,                0.68028,                 0.7601,                0.63018,                0.66607,                0.99923,                  1.159,               3.67e-05,               3.67e-05,               3.67e-05
                    213,                0.51291,                0.61401,                 1.0629,                0.78625,                0.67631,                0.75971,                0.63006,                0.66624,                0.99924,                 1.1591,               3.64e-05,               3.64e-05,               3.64e-05
                    214,                0.50512,                0.60582,                 1.0673,                0.77831,                0.68207,                0.76004,                0.63042,                0.66612,                0.99935,                  1.159,               3.61e-05,               3.61e-05,               3.61e-05
                    215,                0.50382,                0.60567,                 1.0623,                0.78268,                0.67957,                 0.7597,                0.63049,                0.66595,                0.99921,                 1.1589,               3.58e-05,               3.58e-05,               3.58e-05
                    216,                0.50204,                0.60884,                 1.0581,                 0.7822,                0.67921,                0.75944,                0.63089,                0.66693,                0.99925,                 1.1599,               3.55e-05,               3.55e-05,               3.55e-05
                    217,                0.50461,                0.60262,                 1.0594,                0.78627,                0.67784,                0.75973,                0.63115,                0.66688,                0.99934,                 1.1599,               3.52e-05,               3.52e-05,               3.52e-05
                    218,                0.50478,                0.60024,                 1.0625,                0.78122,                0.68053,                0.75957,                 0.6311,                0.66674,                0.99908,                 1.1597,               3.49e-05,               3.49e-05,               3.49e-05
                    219,                0.50318,                0.59966,                 1.0569,                0.78154,                0.68146,                0.76009,                0.63129,                0.66695,                0.99895,                   1.16,               3.46e-05,               3.46e-05,               3.46e-05
                    220,                0.50354,                0.60904,                 1.0596,                0.78338,                0.67988,                0.75963,                0.63108,                0.66733,                0.99859,                 1.1606,               3.43e-05,               3.43e-05,               3.43e-05
                    221,                0.49613,                0.59477,                 1.0561,                 0.7813,                0.68028,                0.75967,                0.63092,                0.66684,                0.99885,                 1.1599,                3.4e-05,                3.4e-05,                3.4e-05
                    222,                 0.5012,                 0.5977,                  1.056,                0.78179,                0.68109,                0.75976,                0.63143,                0.66712,                 0.9989,                 1.1604,               3.37e-05,               3.37e-05,               3.37e-05
                    223,                0.49081,                0.59176,                  1.055,                0.78235,                0.67992,                0.76011,                0.63169,                0.66737,                0.99927,                 1.1606,               3.34e-05,               3.34e-05,               3.34e-05
                    224,                0.49837,                0.59679,                 1.0614,                0.78334,                0.67923,                0.75977,                0.63151,                0.66727,                0.99971,                 1.1607,               3.31e-05,               3.31e-05,               3.31e-05
                    225,                0.49723,                0.59736,                 1.0486,                 0.7828,                0.68085,                0.75991,                0.63164,                 0.6674,                0.99989,                  1.161,               3.28e-05,               3.28e-05,               3.28e-05
                    226,                0.49522,                0.59154,                 1.0503,                0.78174,                0.68119,                0.75946,                0.63138,                 0.6677,                 1.0002,                 1.1613,               3.25e-05,               3.25e-05,               3.25e-05
                    227,                0.49483,                0.59087,                 1.0559,                0.78212,                 0.6821,                0.76019,                0.63162,                0.66821,                 1.0007,                 1.1619,               3.22e-05,               3.22e-05,               3.22e-05
                    228,                0.49989,                0.59299,                 1.0542,                0.78441,                0.68055,                0.75999,                0.63203,                0.66857,                 1.0007,                 1.1623,               3.19e-05,               3.19e-05,               3.19e-05
                    229,                0.50076,                0.59455,                 1.0578,                0.78387,                0.67987,                 0.7594,                  0.632,                0.66847,                 1.0014,                 1.1625,               3.16e-05,               3.16e-05,               3.16e-05
                    230,                0.49649,                0.59512,                 1.0568,                0.77942,                0.68481,                0.75961,                0.63203,                0.66824,                  1.001,                 1.1622,               3.13e-05,               3.13e-05,               3.13e-05
                    231,                0.50277,                0.59402,                 1.0559,                0.78003,                0.68569,                0.75971,                 0.6319,                0.66785,                 1.0015,                 1.1618,                3.1e-05,                3.1e-05,                3.1e-05
                    232,                0.49549,                0.58553,                 1.0571,                0.78111,                0.68417,                0.75981,                0.63156,                0.66798,                  1.001,                 1.1623,               3.07e-05,               3.07e-05,               3.07e-05
                    233,                0.48984,                0.58258,                 1.0536,                0.77823,                0.68468,                0.75977,                0.63096,                0.66779,                 1.0013,                 1.1621,               3.04e-05,               3.04e-05,               3.04e-05
                    234,                0.49321,                0.58401,                 1.0557,                0.77821,                0.68481,                 0.7598,                0.63146,                0.66749,                 1.0019,                 1.1619,               3.01e-05,               3.01e-05,               3.01e-05
                    235,                 0.4948,                0.59043,                 1.0583,                0.77608,                0.68619,                0.76005,                0.63164,                0.66744,                 1.0013,                  1.162,               2.98e-05,               2.98e-05,               2.98e-05
                    236,                0.48779,                0.58217,                 1.0516,                0.77672,                0.68766,                0.76044,                0.63205,                0.66727,                 1.0016,                 1.1617,               2.95e-05,               2.95e-05,               2.95e-05
                    237,                0.49108,                0.57895,                 1.0488,                0.77675,                0.68685,                0.75967,                0.63163,                0.66729,                 1.0019,                 1.1617,               2.92e-05,               2.92e-05,               2.92e-05
                    238,                0.49396,                0.59024,                 1.0539,                0.78089,                0.68381,                0.75954,                0.63195,                0.66742,                 1.0014,                 1.1618,               2.89e-05,               2.89e-05,               2.89e-05
                    239,                0.48941,                0.58354,                 1.0514,                0.77986,                 0.6863,                0.75969,                0.63213,                 0.6674,                 1.0014,                 1.1619,               2.86e-05,               2.86e-05,               2.86e-05
                    240,                0.49016,                0.58025,                 1.0485,                0.78239,                0.68393,                 0.7596,                0.63224,                0.66698,                 1.0018,                 1.1614,               2.83e-05,               2.83e-05,               2.83e-05
                    241,                0.48827,                0.57859,                 1.0536,                 0.7814,                 0.6839,                0.75971,                 0.6325,                0.66691,                 1.0022,                 1.1612,                2.8e-05,                2.8e-05,                2.8e-05
                    242,                0.48864,                0.57533,                  1.052,                0.78334,                0.68308,                0.75995,                0.63242,                0.66676,                 1.0021,                 1.1614,               2.77e-05,               2.77e-05,               2.77e-05
                    243,                0.49016,                0.58362,                 1.0499,                0.78611,                0.68312,                0.76009,                0.63276,                0.66684,                 1.0022,                 1.1615,               2.74e-05,               2.74e-05,               2.74e-05
                    244,                0.49661,                0.58513,                  1.052,                0.78511,                0.68225,                 0.7601,                0.63218,                0.66682,                 1.0026,                 1.1613,               2.71e-05,               2.71e-05,               2.71e-05
                    245,                0.49083,                0.58164,                 1.0497,                0.78646,                0.68194,                0.76018,                 0.6326,                0.66656,                 1.0026,                 1.1613,               2.68e-05,               2.68e-05,               2.68e-05
                    246,                0.48973,                0.58015,                 1.0534,                 0.7855,                0.68199,                0.75999,                0.63248,                0.66641,                 1.0029,                 1.1611,               2.65e-05,               2.65e-05,               2.65e-05
                    247,                0.48297,                0.57344,                 1.0487,                 0.7841,                0.68208,                0.76009,                0.63242,                0.66693,                 1.0031,                 1.1618,               2.62e-05,               2.62e-05,               2.62e-05
                    248,                0.48843,                0.57764,                 1.0551,                0.78682,                0.68136,                0.75993,                0.63252,                 0.6667,                 1.0034,                 1.1615,               2.59e-05,               2.59e-05,               2.59e-05
                    249,                0.48945,                0.57261,                 1.0508,                 0.7853,                0.68163,                0.75985,                0.63244,                0.66706,                 1.0038,                 1.1619,               2.56e-05,               2.56e-05,               2.56e-05
                    250,                0.48056,                0.56461,                 1.0493,                0.78597,                0.68089,                0.75966,                0.63206,                0.66732,                  1.004,                 1.1624,               2.53e-05,               2.53e-05,               2.53e-05
                    251,                 0.4389,                0.46937,                 1.0201,                0.79348,                0.67611,                0.75964,                0.63188,                0.66788,                 1.0048,                 1.1632,                2.5e-05,                2.5e-05,                2.5e-05
                    252,                0.41837,                 0.4316,                 1.0028,                0.79395,                0.67521,                0.75973,                0.63211,                 0.6678,                  1.005,                 1.1633,               2.47e-05,               2.47e-05,               2.47e-05
                    253,                 0.4159,                0.42328,                0.99922,                0.78993,                0.67952,                0.75961,                0.63214,                0.66716,                 1.0056,                 1.1623,               2.44e-05,               2.44e-05,               2.44e-05
                    254,                0.41655,                0.42491,                 1.0044,                0.79347,                0.67755,                0.75942,                0.63183,                0.66683,                 1.0061,                 1.1624,               2.41e-05,               2.41e-05,               2.41e-05
                    255,                0.41793,                0.42558,                 1.0036,                0.79378,                 0.6777,                0.75934,                0.63168,                0.66712,                 1.0065,                 1.1628,               2.38e-05,               2.38e-05,               2.38e-05
                    256,                0.41235,                 0.4219,                0.99723,                0.79303,                0.67839,                0.75933,                0.63191,                0.66695,                 1.0068,                 1.1628,               2.35e-05,               2.35e-05,               2.35e-05
                    257,                 0.4146,                0.41458,                0.99912,                0.79163,                0.68131,                0.75928,                0.63178,                 0.6673,                 1.0061,                 1.1632,               2.32e-05,               2.32e-05,               2.32e-05
                    258,                0.40905,                0.41128,                0.99545,                0.79314,                0.68019,                0.75851,                0.63146,                0.66645,                 1.0062,                 1.1626,               2.29e-05,               2.29e-05,               2.29e-05
                    259,                0.40717,                0.40658,                0.99632,                0.78914,                0.68221,                0.75846,                0.63166,                0.66616,                 1.0067,                 1.1624,               2.26e-05,               2.26e-05,               2.26e-05
                    260,                0.40937,                0.40922,                 1.0003,                0.78898,                0.68168,                0.75899,                0.63194,                0.66608,                 1.0071,                 1.1625,               2.23e-05,               2.23e-05,               2.23e-05
                    261,                0.40875,                0.40753,                0.99522,                0.77951,                0.68689,                0.75921,                0.63208,                0.66611,                 1.0078,                 1.1626,                2.2e-05,                2.2e-05,                2.2e-05
                    262,                0.40952,                0.40928,                0.99726,                0.78044,                0.68614,                 0.7593,                0.63215,                0.66573,                 1.0078,                 1.1626,               2.17e-05,               2.17e-05,               2.17e-05
                    263,                0.40379,                0.39859,                0.99194,                0.78139,                0.68614,                0.75891,                0.63193,                0.66623,                 1.0076,                 1.1635,               2.14e-05,               2.14e-05,               2.14e-05
                    264,                0.40204,                0.39936,                0.98986,                0.78031,                0.68506,                0.75876,                0.63179,                0.66597,                 1.0073,                 1.1635,               2.11e-05,               2.11e-05,               2.11e-05
                    265,                 0.4037,                0.40271,                0.99753,                0.79028,                0.67929,                0.75865,                0.63179,                0.66586,                 1.0074,                 1.1637,               2.08e-05,               2.08e-05,               2.08e-05
                    266,                0.40244,                0.40252,                 0.9895,                0.78932,                0.68111,                0.75869,                0.63219,                0.66578,                 1.0072,                  1.164,               2.05e-05,               2.05e-05,               2.05e-05
                    267,                0.40291,                0.39848,                0.99044,                0.79026,                0.67957,                 0.7588,                0.63207,                0.66564,                 1.0072,                 1.1643,               2.02e-05,               2.02e-05,               2.02e-05
                    268,                0.40131,                0.39926,                0.98591,                0.79011,                0.67936,                0.75848,                0.63226,                0.66513,                 1.0071,                 1.1641,               1.99e-05,               1.99e-05,               1.99e-05
                    269,                0.40077,                0.39443,                0.98661,                0.78973,                0.67828,                0.75832,                0.63243,                0.66509,                 1.0069,                 1.1647,               1.96e-05,               1.96e-05,               1.96e-05
                    270,                0.39498,                0.38598,                0.98746,                0.77611,                0.68734,                0.75849,                0.63235,                 0.6649,                 1.0064,                  1.165,               1.93e-05,               1.93e-05,               1.93e-05
                    271,                0.39211,                0.39236,                0.98341,                0.77505,                0.68813,                0.75868,                0.63217,                0.66478,                 1.0062,                 1.1652,                1.9e-05,                1.9e-05,                1.9e-05
                    272,                0.40096,                 0.3903,                0.99271,                0.78197,                 0.6854,                0.75883,                0.63222,                0.66507,                 1.0071,                 1.1657,               1.87e-05,               1.87e-05,               1.87e-05
                    273,                0.38959,                0.38089,                0.98708,                0.78186,                0.68517,                0.75848,                 0.6321,                 0.6651,                 1.0069,                 1.1659,               1.84e-05,               1.84e-05,               1.84e-05
                    274,                0.38762,                0.37657,                0.98143,                0.77331,                0.69039,                0.75897,                0.63197,                0.66527,                 1.0072,                 1.1661,               1.81e-05,               1.81e-05,               1.81e-05
                    275,                0.39804,                 0.3928,                0.98844,                0.77325,                0.69003,                 0.7588,                0.63157,                0.66551,                 1.0077,                 1.1666,               1.78e-05,               1.78e-05,               1.78e-05
                    276,                0.38241,                0.36815,                 0.9715,                0.77321,                0.69109,                0.75939,                0.63221,                0.66534,                 1.0081,                 1.1665,               1.75e-05,               1.75e-05,               1.75e-05
                    277,                0.39262,                0.38291,                0.98435,                0.77435,                0.69006,                0.75938,                0.63185,                0.66541,                 1.0084,                 1.1669,               1.72e-05,               1.72e-05,               1.72e-05
                    278,                0.39403,                0.38648,                0.98648,                0.77226,                0.69209,                0.75921,                0.63165,                0.66521,                 1.0089,                 1.1669,               1.69e-05,               1.69e-05,               1.69e-05
                    279,                0.38733,                 0.3748,                0.97733,                0.77216,                 0.6916,                0.75925,                0.63182,                0.66519,                 1.0092,                 1.1669,               1.66e-05,               1.66e-05,               1.66e-05
                    280,                0.39178,                 0.3775,                0.98508,                0.77369,                0.69163,                0.75953,                 0.6319,                0.66541,                 1.0089,                 1.1674,               1.63e-05,               1.63e-05,               1.63e-05
                    281,                0.39691,                0.38463,                0.98558,                0.77327,                0.69097,                0.75961,                0.63229,                0.66585,                 1.0096,                 1.1681,                1.6e-05,                1.6e-05,                1.6e-05
                    282,                0.38902,                0.37814,                0.98618,                 0.7741,                0.68957,                0.75923,                0.63205,                0.66575,                   1.01,                 1.1683,               1.57e-05,               1.57e-05,               1.57e-05
                    283,                0.38203,                0.36637,                0.97774,                0.77425,                0.69118,                0.75958,                0.63253,                0.66608,                 1.0106,                 1.1686,               1.54e-05,               1.54e-05,               1.54e-05
                    284,                0.39049,                0.37576,                 0.9788,                0.77474,                0.69201,                0.75984,                0.63294,                0.66607,                 1.0111,                  1.169,               1.51e-05,               1.51e-05,               1.51e-05
                    285,                0.38867,                0.37589,                0.98459,                 0.7736,                0.69246,                0.75977,                0.63281,                0.66622,                 1.0116,                 1.1693,               1.48e-05,               1.48e-05,               1.48e-05
                    286,                0.38117,                0.36844,                0.97131,                0.77364,                0.69106,                0.75969,                0.63305,                 0.6665,                 1.0118,                 1.1699,               1.45e-05,               1.45e-05,               1.45e-05
                    287,                0.38389,                0.37096,                0.98147,                0.77514,                0.68922,                0.75966,                0.63303,                 0.6667,                 1.0121,                 1.1702,               1.42e-05,               1.42e-05,               1.42e-05
                    288,                0.38563,                0.37171,                 0.9775,                0.77419,                0.68888,                0.75968,                0.63343,                0.66633,                 1.0125,                 1.1705,               1.39e-05,               1.39e-05,               1.39e-05
                    289,                0.38661,                 0.3664,                 0.9793,                0.78143,                0.68013,                0.75967,                0.63316,                0.66638,                 1.0135,                 1.1706,               1.36e-05,               1.36e-05,               1.36e-05
                    290,                0.38698,                0.37168,                0.98121,                0.79767,                0.67078,                0.75937,                 0.6333,                0.66642,                 1.0138,                 1.1709,               1.33e-05,               1.33e-05,               1.33e-05
                    291,                0.38723,                0.36646,                0.98065,                0.79764,                0.67045,                0.75873,                0.63273,                0.66623,                 1.0151,                 1.1711,                1.3e-05,                1.3e-05,                1.3e-05
                    292,                0.38079,                0.36762,                0.97493,                0.79767,                 0.6698,                0.75887,                0.63281,                 0.6664,                 1.0155,                 1.1715,               1.27e-05,               1.27e-05,               1.27e-05
                    293,                0.38785,                0.37255,                0.98248,                0.77826,                0.68121,                0.75897,                0.63299,                0.66692,                 1.0156,                 1.1723,               1.24e-05,               1.24e-05,               1.24e-05
                    294,                0.38605,                0.36123,                0.97679,                0.77861,                0.68119,                  0.759,                0.63313,                0.66687,                  1.016,                 1.1726,               1.21e-05,               1.21e-05,               1.21e-05
                    295,                0.38308,                0.36837,                0.97632,                0.78221,                0.68016,                0.75753,                0.63287,                0.66651,                 1.0166,                 1.1725,               1.18e-05,               1.18e-05,               1.18e-05
                    296,                0.37863,                 0.3597,                0.97161,                0.77726,                0.68252,                0.75741,                 0.6329,                0.66662,                 1.0171,                 1.1729,               1.15e-05,               1.15e-05,               1.15e-05
                    297,                0.37864,                0.35711,                 0.9653,                0.77785,                0.68376,                 0.7574,                0.63361,                0.66623,                 1.0175,                  1.173,               1.12e-05,               1.12e-05,               1.12e-05
                    298,                0.38242,                0.36008,                 0.9771,                0.77566,                0.68543,                0.75739,                0.63376,                0.66648,                 1.0176,                 1.1736,               1.09e-05,               1.09e-05,               1.09e-05
                    299,                0.37409,                0.35466,                 0.9706,                0.77625,                0.68503,                0.75739,                0.63329,                0.66557,                 1.0176,                 1.1728,               1.06e-05,               1.06e-05,               1.06e-05
